"","BRKM5.SA.obs","BRML3.SA.obs","CSAN3.SA.obs","EMBR3.SA.obs","ENBR3.SA.obs","GGBR4.SA.obs","MRFG3.SA.obs","VALE3.SA.obs","VIVT3.SA.obs","WEGE3.SA.obs"
"1",0.703614420923028,-0.280281477396687,0.0475471973892039,0.225533854654795,0.0187240238504787,-0.458681110259735,0.082286118597614,-0.343408417707353,-0.210164902362504,-0.255071377400196
"2",0.672246138771535,-0.144912484475587,0.087333279156601,0.133689565761826,-0.185636688112687,-0.596476559158145,0.0738342620110524,-0.63920151766823,-0.169814258837441,-0.311212605331507
"3",0.539245368194277,0.00734989057680657,0.131410458592539,0.149257229221774,-0.058363357581869,-0.464991087422191,0.0256205303253478,-0.595883875134739,-0.174158191509984,-0.254561195342868
"4",0.616186139423817,0.114072504889034,0.349919968740242,0.256958106312727,0.0791281205262138,-0.416514944294749,-0.0251190600953319,-0.322773448792162,0.0105049403374315,-0.228412707894728
"5",0.51906228583187,0.234281214729725,0.418539353093631,-0.120368213790531,0.0484413526697627,-0.102278849120418,-0.0264332570681556,-0.216730389000504,0.109398600397104,-0.143980039448262
"6",0.252610604742353,0.318540022572478,0.310279940023851,-0.125321218694672,0.013267182902291,0.102352462429738,-0.0449177302943591,-0.167615409404259,0.140238351734623,-0.148150752002381
"7",0.184169960145356,0.355651473202051,0.246938493805499,-0.214547112555169,0.058545187135377,0.243891866832048,-0.0157483569681394,0.00967754838661161,0.116393209183741,-0.0883314179956503
"8",-0.0514358448476466,0.311737431882316,0.276986822736137,-0.386192509964864,0.0470991600438175,0.239229689065834,0.00314465667947195,0.00389358051913202,0.0933739823016935,0.0815831860739933
"9",-0.199631155327486,0.128832895490155,0.26608736060115,-0.441680818237165,0.0289499237636086,-0.0793519567999015,-0.0063391654437357,0.0668853891473864,0.103342289466851,-0.0845761689134275
"10",-0.312640159529107,0.207442006804096,0.267723845419629,-0.495225755622025,0.0325060697989361,0.186760696745507,-0.0838011013593816,0.142547231306143,-0.0183214615804275,-0.105715542834649
"11",-0.356674943938732,0.454151371396133,0.365058477217525,-0.467671776376032,0.229353578417265,0.456758402495715,-0.00885745383406111,0.386651846407134,0.201625940269562,-0.0837099156473222
"12",-0.208221888660997,0.505274893771157,0.351243495290497,-0.479956752550255,0.277421829863117,0.774562572045454,0.00888894741724622,0.60022522001466,0.23007029935089,-0.00747536628318057
"13",-0.151792303262528,0.376947356194853,0.324628758597526,-0.692808140041356,0.139067959161807,0.710076242660393,-0.0723206615796261,0.519995146662624,0.161595452454848,0.173953330532803
"14",-0.151694945618677,0.0433375998487393,0.238729700614773,-0.489525411717235,0.110745436863836,0.673770901596807,-0.230123029045735,0.0677433539293575,0.129437585171558,0.156125604960245
"15",-0.188114469214837,0.00318371972572029,0.121733291265211,-0.396968922941194,0.0602095166397332,0.340140282916356,-0.306013029136504,0.0754957089218373,-0.0431720927810795,0.120182548746175
"16",0.105489369034187,0.0813663115145866,0.251202624861091,-0.396954370956874,0.177434434918496,0.217603370938594,-0.17106440226932,0.064464917953166,0.0789672381028246,0.282613074096523
"17",0.12044618853686,0.0420290983094569,0.280177409103011,-0.322550898102605,0.2094069607955,0.276342245768408,-0.115293805074742,-0.0354884750924596,-0.0181673039554489,0.161142809436785
"18",0.321434323181636,-0.00408996101264725,0.236234588795937,-0.0816439311701416,0.208731772652906,0.608494295229608,-0.140146631743242,0.473430395176378,0.0603632020283444,0.118518647333118
"19",0.261752803395084,-0.104807854666315,0.135834569803675,-0.107144750451073,0.12169693497752,0.872463681138129,0.0634126830369739,0.646832398378826,0.0243155893882752,0.0834086079009952
"20",0.51964164060385,-0.101253705775604,0.0804999364449683,-0.17331590812551,0.0131023068971889,0.63609070871509,0.0721624462482306,0.580638635768826,0.014563996248838,0.0082815589760501
"21",0.668956858286275,-0.0124807125847641,0.119520681275088,-0.0866037348525697,-0.038648630757816,0.5933627203607,0.142862720053407,0.48021988708599,-0.0311755905433015,0.146404434467514
"22",0.592473010813254,-0.0294790002693799,0.146098317396664,0.00796363708154502,-0.0862785077739772,0.46505720531041,0.112747271162261,0.535597648472859,-0.0329744135323962,0.050745167469846
"23",0.503752237467312,0.119394489403103,0.195398692962981,0.151102420568991,0.0101523714640179,0.300022829644193,0.234316851912335,0.532526150968047,-0.0015802215769245,-0.0492296104559102
"24",0.33141247639792,0.184200024439964,0.0344202999521288,0.22621575035118,-0.0648571156831967,0.341892304090552,0.20334092401803,0.617250758917587,-0.0530407892787923,0.0274644016677548
"25",0.312311495885391,0.194011220384997,0.0882130004106765,0.19266424756841,-0.0450236813739555,0.423965931013409,0.114728265661426,0.684271804642405,0.0394701489351243,0.0143286515444219
"26",0.30816622753499,0.12299410361311,-0.0374883174402338,0.170720440268134,-0.0238273360805574,0.182688596621896,0.0662731269497794,0.540069030942827,-0.0668602574247741,-0.0124015290420454
"27",0.142631844805509,0.0348873182988365,-0.154189698314065,0.00448862568313935,-0.173254385294077,-0.0919165113888885,0.0694387029700383,0.301745367598755,0.00848279816448949,-0.0270364880234824
"28",0.188935529291257,0.361027582317326,0.0142226738573541,-0.103271104756826,-0.0123503204389435,-0.228534399949086,0.285517100833266,-0.00269801666843472,0.132424552492076,0.207408901826382
"29",0.212174519943636,0.248450285162697,-0.0757460288027705,0.00481638498798098,-0.0491428356595978,-0.309819526657228,-0.0312037796673561,0.0190616787894116,0.021268832137769,0.227117651838215
"30",-0.00510287749638971,0.284094382581163,-0.144698056283388,0.0593854022886049,0.0349868211435331,-0.134887692846001,0.0604366695557557,0.0129673828104315,0.057436097504493,0.22054984965636
"31",-0.0402394136706872,0.0631083520625824,-0.135483239112594,-0.0496996685522726,0.0561702714670544,-0.108189371858304,0.0445839066080262,0.0809648979406208,0.0564835628134328,0.159502717209942
"32",0.0972424960753262,0.0625723072554574,-0.127314927281743,-0.154699924569142,0.0718618953129888,-0.171505556689342,0.0410800257434645,-0.155953594951998,-0.00509447408308183,0.205881824917562
"33",0.128363341197527,-0.00389136380204747,-0.147695646807409,-0.0661587844009786,0.0559978334195335,-0.125473509188652,-0.0527563524393109,-0.0271957123206845,-0.00393035999394176,0.15886640435197
"34",0.138538945247947,0.0258750015825306,-0.0221202429131329,-0.0430482560397651,0.113461938688505,-0.130584596494852,0.124880297527145,0.0726311760680045,0.0938104994845053,0.154638171938454
"35",0.27908023448297,0.166152422617876,0.0622044790328324,0.0408445294776087,0.159642536628208,0.0168922935645055,0.269998968595715,0.146446873844412,0.135453549344996,0.285447465810481
"36",0.266069585029837,0.134100225168903,-0.0332025407487166,0.0429930489175887,0.100925918589961,0.049381247915925,0.12246688496881,0.0984184537625441,0.16837366423825,0.194525511815865
"37",0.339008678506714,0.103127852360847,0.0755075244969414,0.0725046662487956,0.115889641388334,0.187816076111595,-0.0738843835558087,0.205470626859997,0.147757880170413,0.240594027388816
"38",0.449372453454519,-0.0460632582529557,-0.0569931839740301,0.0243990833627952,0.0649946214875534,0.0332572217564824,-0.0752887999437661,0.219173804073934,0.0926194539218663,0.108739360925568
"39",0.304693462089927,0.0425951655502144,0.0148845367153516,-0.0434166961082889,0.0393610738805803,0.149357381254978,0.109199291964992,0.287495339192472,0.0509465422759852,0.182321625215008
"40",0.325857285153544,0.0137933221323356,0.253404523096019,0.0350693420308055,0.0102715503218298,0.271778254931444,0.00743497848751806,0.331928506040575,0.153186559923065,0.276446101660947
"41",0.29820457756755,0.0489893872002733,0.256088769170407,0.289459276247766,-0.0716638925140369,0.225371550750523,0.0682082500265335,0.381055195266559,0.15386440107172,0.310526054322099
"42",0.280238375079037,-0.0406623648607254,0.21217454256807,0.241621248570195,-0.0547595023640368,0.292881800546351,0.0646355661179956,0.342618395483736,0.161182897252763,0.267800756573345
"43",0.192299003693745,-0.0812429225928892,0.187170890855392,0.277832716144661,-0.0832279873088235,0.28413282294064,-0.102457755999865,0.400039213052485,0.189477508346788,0.195652224461532
"44",0.197351683892399,-0.149626615132381,0.144455932117642,0.163946529040076,-0.0957099932300545,0.322598337558009,-0.189529794270267,0.2362202171278,0.0596001112610884,0.0969841399606919
"45",0.133743237622331,-0.255274829497003,0.0848301600729378,0.135348221891683,-0.151722853649237,0.225424797211461,-0.219628609206765,0.202314996474437,-0.0540419653833331,-0.0183649107232484
"46",0.0735769190317233,-0.199396201104514,0.0580019887262289,0.270512484666571,-0.1316778239752,0.368696260321075,0.212529350072436,0.324492289607751,0.0499212840792094,-0.0309819848945638
"47",-0.0316739285896168,-0.189554861387474,0.053777769086182,0.319783223891363,-0.052643733485422,0.327638467823539,0.211309093667207,0.357118138622516,0.0229210120963081,0.0447015123583627
"48",0.00984837645069447,-0.176076040456224,0.0971637785858217,0.396705261285269,-0.0698289302564814,0.573964820001482,0.201083833249478,0.534050953228505,0.0330094791025282,0.13599942523082
"49",-0.0230357717816649,-0.206219304650125,0.0708788483044103,0.352472532616179,-0.0476455081566276,0.379489621704904,0.150822889734584,0.415002347299351,0.0159049825946984,-0.0609556430630285
"50",0.163139349528859,-0.316431485737767,-0.11051861831545,0.377259663263318,-0.0140275463674677,0.144311231112389,0.14754859003891,0.220974786332945,-0.011616756546776,-0.137266095452224
"51",0.17838000556378,-0.175134332127849,-0.103580981962263,0.0616387567069041,0.0146845516829215,0.0731268965063938,0.153542592243911,0.140161118425021,0.011282901013459,-0.130529695247754
"52",0.0298006073281587,-0.245682477002109,-0.162583429996555,-0.0308962534046446,-0.0274187450438967,0.141366554492548,0.151411817902371,0.243699545093231,-0.11048214010394,-0.00933697853227944
"53",0.205437764378113,-0.209692753590087,-0.220355916867049,-0.205280036490889,0.0272376057836978,-0.039790534913593,0.100397726315697,0.102257530012375,-0.162211567980194,-0.0013517802810652
"54",0.238631909053233,-0.247542904861437,-0.224292322291603,-0.0570166804402357,-0.0118607765531906,0.00062363577801472,-0.00696866931609352,0.257193031270055,-0.195890340644834,0.102854028600861
"55",0.237087608361884,-0.189206265571451,-0.246718895153693,-0.089393140619821,-0.0672522270091673,0.0916815509642217,-0.135955636236029,0.332723757257563,-0.1466659023097,0.0878845428072035
"56",0.154150682837312,-0.0316370849431826,-0.0979245193694989,-0.183622741068594,0.0336288998875034,-0.0499791705746588,-0.429856561232324,0.237710112248431,-0.138301441365025,0.116118738864791
"57",0.148017424498717,0.092318085244647,-0.188686234556618,-0.164870354684746,0.0523604714378099,-0.0550597771830277,-0.231188646999041,0.114332707186941,-0.203380724221017,0.0540379973124732
"58",0.063331983057501,0.173763242542227,-0.179224865749413,-0.0950008112317726,0.0037160949490147,-0.125163142954006,-0.203136430267157,0.039946139372979,0.00557237063436666,0.0269617432101192
"59",0.183081480860007,0.294299556514046,-0.0563410591994664,-0.100439638594447,0.0829412604275479,0.0633164134821462,-0.251847619442565,-0.0277872983111611,0.0164780325419485,0.0934826380176719
"60",-0.0784110443769661,0.232041286734075,-0.103966700471045,-0.107640216156163,0.00143884916909931,0.0888052103967643,-0.397946275694137,0.050817404380453,-0.0244510946683927,0.0829303793307332
"61",-0.0875980990058283,0.234485827918145,0.0242718605684304,0.0454193947730372,0.0742108157800789,-0.0201895493362167,-0.341703286038766,0.0445121973408584,-0.0155886372231104,0.0971637484536481
"62",-0.0458152679752621,0.380018442447,0.185616011194616,0.00466442929135491,0.20704400901774,-0.0637394799444384,-0.299129458292132,-0.186707528737209,0.101628071985178,0.0176711425628109
"63",-0.00962061554607718,0.389430558260907,0.187481851920893,-0.00723512181356067,0.333654840203979,-0.00705357204666068,-0.0940289496482765,-0.110403769351778,0.171185354831597,0.102556536752115
"64",-0.0967283055764203,0.402497746880362,0.227486968942129,-0.0506830286376845,0.284425110187405,-0.06210714237245,0.0443758814007098,-0.0398208732133067,0.145785650415051,0.0191190104105132
"65",-0.141383565183031,0.280021223995661,0.261075636783188,-0.0304266324301676,0.284937510838753,-0.0896498405613353,0.149423853286896,-0.167220228029558,0.215220476476882,-0.0692151208618035
"66",-0.0957584408642451,0.0580367626008544,0.282256087208513,-0.0138078667477832,0.21918547240937,-0.0306912760454332,0.240910958259385,-0.0512085648062093,0.106062947273343,0.0188430878014798
"67",-0.102360786110918,-0.030921910338586,0.315596528724988,-0.0562029952383951,0.223427142304157,-0.105360515657826,0.0682600022712987,-0.0805687649059275,0.0516147122649979,-0.00878161564236768
"68",-0.225476223193828,-0.0123204843880407,0.30876798130905,-0.0750223771018321,0.319770387003281,-0.146440541401291,0.086074608771243,-0.146593950744375,-0.0248355860092992,0.0163490830564759
"69",-0.378918461523039,0.0174577488768688,0.356966502472777,-0.10118961873694,0.330241738953909,-0.0727834361608162,0.0406941908265543,0.00272583888866995,0.0165331279786338,0.0907259643443243
"70",-0.281094693673221,0.106679521163873,0.350656914950113,-0.0811121154415324,0.280301965154159,0.0526792959954276,0.143345462037196,0.0458035055593191,0.0413151881123337,0.220688806949561
"71",-0.294621690598905,0.108990283708405,0.177093296174232,-0.10794789103625,0.219902057390039,-0.0216663857884911,0.150858287338169,0.000759388675572126,0.152294614965578,0.174628235205684
"72",-0.498630430481233,0.0213286378928852,0.0949060577539673,-0.0315679002286893,0.127764421457845,-0.194963950209131,0.0280047778051151,0.0327028700817511,0.0281123815801108,0.150224213775934
"73",-0.66270615505871,0.0512932943875506,0.109417379422829,-0.071782123959272,0.0518576512372935,-0.184974078243086,0.342597830047896,-0.0274785290377535,0.0508507418775315,0.199996363724526
"74",-0.607724093443717,0.00454546237167452,0.169899059378957,-0.0757061872756775,0.0605271181241283,-0.141981478509039,0.394291807510039,-0.0540562322107547,0.000222340776233398,0.159034152351536
"75",-0.429390994100202,0.135211151924681,0.231889746760312,0.000537201165903056,0.100028516224246,-0.204200965975212,0.643722297232422,-0.0758228148856399,-0.0157340609419436,0.283839081172613
"76",-0.507478760937734,0.15125933449488,0.188396240527815,-0.117334648242152,0.0868658748483071,-0.120713747404464,0.493029516911218,-0.0666980351380437,0.0849752653731279,0.236388778064231
"77",-0.376646783679551,0.224937858948374,0.28411641796992,-0.0846951413449375,0.0691444281834732,-0.0622938512837474,0.529722863947358,0.00102952751779117,0.0879300745698175,0.331840865809351
"78",-0.36990627547768,0.255427967606698,0.31406711041624,-0.0813276277643653,0.0211647577161092,0.0991182075167871,0.44243789601914,-0.0527729395321366,0.13426428934851,0.47123296481587
"79",-0.184536808653526,0.169473868131239,0.314179795864701,-0.0244823836385017,0.04704343883449,0.18345856658103,0.490022496136227,-0.0096899986765564,0.0716559889064352,0.492865359476351
"80",-0.151068136424154,0.262473734348078,0.38348462768783,0.0137861769862133,0.144479249524475,0.306459534056193,0.407014295094994,0.0640641322567306,0.15515334376867,0.480213380159116
"81",-0.0348889053772581,0.270934215150558,0.432378449999967,0.0174542936614874,0.132511453755379,0.418935665418106,0.643177075250665,0.0505589371246704,0.17593346946397,0.4619513573875
"82",0.044941109063795,0.209458045735516,0.471951044704242,-0.0778228955028522,0.12559873434481,0.460221893952089,0.404132662874386,0.0910372553705887,0.159441672099598,0.514602923550139
"83",0.181435312512361,0.264915647850104,0.518618582529429,0.108300696448294,0.106137813236104,0.486212159999971,0.568368579045017,0.198544434822416,0.162197038616004,0.790143434529115
"84",-0.597837000755621,-0.205646229360363,-0.101975497592257,-0.577751296972598,-0.189878010599356,-0.221632977008843,-0.20054683344428,-0.304860486419011,0.0951875513366987,0.357541119826581
"85",-0.613504494068767,-0.284900429489904,0.0375812345743474,-0.66540534091206,-0.159660326579498,-0.286914907090028,-0.205332236128766,-0.131914093161512,0.0896121810111157,0.343492748772964
"86",-0.339528785103762,-0.444659083650984,-0.072972463889736,-0.602798551462386,-0.116194585489226,-0.0819171224678863,-0.197661714788586,-0.0616935476378186,0.06281438813396,0.456265805488421
"87",-0.31005706311555,-0.642112484570526,-0.00853247526493561,-0.927356187697026,-0.168449959838676,-0.110887383024635,0.228296304709866,-0.0505981570550067,-0.0180102214303033,0.41239624881204
"88",-0.0526147103669281,-0.449353185027217,0.0153012054192248,-1.00335236362509,-0.103378406974842,-0.33407851921234,0.144347338037032,-0.0167291616886405,0.0675559421624214,0.329962038764445
"89",-0.164965252522712,-0.452237792131448,-0.00878119206190764,-0.736957901663032,-0.117107913684802,-0.241419331252947,0.140655198352374,0.0420712318426202,0.0559932412065569,0.325057439661513
"90",-0.238056876901155,-0.561676031835933,0.0440576261041317,-0.913818592233715,-0.202142440760666,-0.293479190136107,0.206707021732803,0.00385779837710354,-0.00707304770777695,0.400344129779587
"91",-0.316857561585712,-0.515404656192194,0.0269097393867552,-0.838909503187591,-0.235893735313244,-0.311462125948434,0.174548967039788,0.0621821896337842,-0.0475267918057662,0.426251176303634
"92",-0.305156702975045,-0.588659455705942,0.0823584161767901,-0.889834162337324,-0.221121305933442,-0.137034967155705,0.206217900430867,0.154633191572678,-0.0493133715578016,0.464972275281597
"93",-0.124603647432693,-0.507564972823299,0.144005590786575,-0.864124710158484,-0.138021297897374,0.141109394496608,0.371420406968315,0.33554018881263,0.0279049089753709,0.430100347527621
"94",0.266703842745019,-0.0305834233720801,0.463968941289687,-0.32989392126109,0.168814910255843,0.652578554703093,0.763809721576666,0.429757775062455,0.0356784794258997,0.862401856205701
"95",0.161154573067144,-0.11437855416984,0.288134585229508,-0.374595174172303,0.147558641455761,0.71579713892232,0.532288553618566,0.317730963699332,-0.126217722584759,0.61208982701619
"96",0.0190845486924109,-0.151289447546226,0.172143309252451,-0.306816027038325,0.0242061361116583,0.661453622715727,0.40514237129723,0.375814584959145,-0.102654129340243,0.679986680104131
"97",0.0860746128002723,0.0595709602453325,0.116081383176143,-0.0829969195709679,0.143100843640673,0.608007736986427,-0.0269902747224928,0.260449945037189,-0.0998238875270028,0.784814332589418
"98",-0.208170051986893,-0.0643375363112488,0.262671083586718,0.162304006690056,0.0498562514224674,0.488403114358683,0.132755296349634,0.352934691787224,-0.0826307261475341,0.657489459504266
"99",-0.164527124386161,0.0139992953565446,0.0216768142151214,-0.00672648276095078,0.0553921689305445,0.446287102628419,0.0930733551613527,0.413734481797077,-0.0842070990272124,0.430566254841471
"100",0.00254885439606145,-0.0569339217523517,0.00145358460531941,0.07750356115486,0.0794067776044107,0.442332804553146,0.16118200382211,0.459017883856568,-0.0507339573425858,0.338322349503247
